ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,35,7,SISZ_Fault_35,,4.7,0.01865401548,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,8,SISZ_Fault_35,,4.8,0.0170043759,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,9,SISZ_Fault_35,,4.9,0.01548194198,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,10,SISZ_Fault_35,,5,0.01363587811,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,11,SISZ_Fault_35,,5.1,0.01233740444,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,12,SISZ_Fault_35,,5.2,0.01105332231,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,13,SISZ_Fault_35,,5.3,0.01006886836,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,14,SISZ_Fault_35,,5.4,0.00902550182,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,15,SISZ_Fault_35,,5.5,0.008073611575,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,16,SISZ_Fault_35,,5.6,0.007353332693,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,17,SISZ_Fault_35,,5.7,0.006665749585,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,18,SISZ_Fault_35,,5.8,0.006098717397,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,19,SISZ_Fault_35,,5.9,0.005594601632,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,20,SISZ_Fault_35,,6,0.005171649353,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,21,SISZ_Fault_35,,6.1,0.004720221892,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,22,SISZ_Fault_35,,6.2,0.004134440704,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,23,SISZ_Fault_35,,6.3,0.003392389573,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,24,SISZ_Fault_35,,6.4,0.002623761485,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,25,SISZ_Fault_35,,6.5,0.001931804795,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,26,SISZ_Fault_35,,6.6,0.001135021698,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,27,SISZ_Fault_35,,6.7,0.0006131364335,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,28,SISZ_Fault_35,,6.8,0.0002322599289,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,29,SISZ_Fault_35,,6.9,0.0001059188713,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,30,SISZ_Fault_35,,7,9.24E-06,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,31,SISZ_Fault_35,,7.1,2.32E-06,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,35,32,SISZ_Fault_35,,7.2,6.24E-07,0.2,65,179,11635,63.8158,-19.9229,0,64.1369,-19.9105,13
100,34,0,SISZ_Fault_34,,4,0.03143151643,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,1,SISZ_Fault_34,,4.1,0.02871380126,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,2,SISZ_Fault_34,,4.2,0.02410812936,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,3,SISZ_Fault_34,,4.3,0.02235912971,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,4,SISZ_Fault_34,,4.4,0.01893645353,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,5,SISZ_Fault_34,,4.5,0.01738013623,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,6,SISZ_Fault_34,,4.6,0.01479486106,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,7,SISZ_Fault_34,,4.7,0.01318648167,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,8,SISZ_Fault_34,,4.8,0.01148266183,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,9,SISZ_Fault_34,,4.9,0.01017107861,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,10,SISZ_Fault_34,,5,0.009072786057,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,11,SISZ_Fault_34,,5.1,0.008068251079,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,12,SISZ_Fault_34,,5.2,0.007447941344,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,13,SISZ_Fault_34,,5.3,0.006585618058,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,14,SISZ_Fault_34,,5.4,0.006012666474,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,15,SISZ_Fault_34,,5.5,0.005340019471,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,16,SISZ_Fault_34,,5.6,0.004858444261,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,17,SISZ_Fault_34,,5.7,0.004419342425,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,18,SISZ_Fault_34,,5.8,0.004050088577,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,19,SISZ_Fault_34,,5.9,0.00372276804,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,20,SISZ_Fault_34,,6,0.003362837937,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,21,SISZ_Fault_34,,6.1,0.003045194233,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,22,SISZ_Fault_34,,6.2,0.002702128326,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,23,SISZ_Fault_34,,6.3,0.002269013075,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,24,SISZ_Fault_34,,6.4,0.001770122559,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,25,SISZ_Fault_34,,6.5,0.001282300352,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,26,SISZ_Fault_34,,6.6,0.000743775378,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,27,SISZ_Fault_34,,6.7,0.000391218163,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,28,SISZ_Fault_34,,6.8,0.0001490800066,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,29,SISZ_Fault_34,,6.9,6.79E-05,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,30,SISZ_Fault_34,,7,5.86E-06,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,31,SISZ_Fault_34,,7.1,1.52E-06,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,34,32,SISZ_Fault_34,,7.2,4.12E-07,0.2,65,179,11635,63.8157,-19.9944,0,64.1369,-19.9828,13
100,33,0,SISZ_Fault_33,,4,0.04480422487,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,1,SISZ_Fault_33,,4.1,0.03830384871,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,2,SISZ_Fault_33,,4.2,0.0332824064,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,3,SISZ_Fault_33,,4.3,0.02857484508,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,4,SISZ_Fault_33,,4.4,0.02595654384,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,5,SISZ_Fault_33,,4.5,0.02288506391,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,6,SISZ_Fault_33,,4.6,0.02033258576,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,7,SISZ_Fault_33,,4.7,0.01809091699,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,8,SISZ_Fault_33,,4.8,0.01623645312,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,9,SISZ_Fault_33,,4.9,0.01425475418,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,10,SISZ_Fault_33,,5,0.01283279499,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,11,SISZ_Fault_33,,5.1,0.01155640282,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,12,SISZ_Fault_33,,5.2,0.0102671055,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,13,SISZ_Fault_33,,5.3,0.009399094045,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,14,SISZ_Fault_33,,5.4,0.00844530929,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,15,SISZ_Fault_33,,5.5,0.007739972161,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,16,SISZ_Fault_33,,5.6,0.006984430337,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,17,SISZ_Fault_33,,5.7,0.006359181585,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,18,SISZ_Fault_33,,5.8,0.005827087296,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,19,SISZ_Fault_33,,5.9,0.00535006787,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,20,SISZ_Fault_33,,6,0.00490728918,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,21,SISZ_Fault_33,,6.1,0.004468253082,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,22,SISZ_Fault_33,,6.2,0.003944935801,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,23,SISZ_Fault_33,,6.3,0.003255340387,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,24,SISZ_Fault_33,,6.4,0.002551449338,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,25,SISZ_Fault_33,,6.5,0.001856041394,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,26,SISZ_Fault_33,,6.6,0.001086689905,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,27,SISZ_Fault_33,,6.7,0.000584172179,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,28,SISZ_Fault_33,,6.8,0.0002162020309,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,29,SISZ_Fault_33,,6.9,9.37E-05,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,30,SISZ_Fault_33,,7,8.86E-06,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,33,31,SISZ_Fault_33,,7.1,2.32E-06,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
